(BK)",411021,,02067901300,,02067901333,principal.sns@suryadatta.edu.in,http://www.suryadattaschool.org,2014,"Jun 16, 2014",SHEILA OKA,,"BA,MA,B.ED, PGDHRM",10,20,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",SURYADATTA EDUCATION FOUNDATION
GOVT GIRLS SR SEC SCHOOL NO-1,2760041,DELHI,,DELHI,ROOP NAGAR DELHI,110007,011,23841335,23939232,,ggsssno2roopngr1207039@gmail.com,,1957,"Apr 1, 1991",SOM LATA,2,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",DELHI ADMN DELHI
AADHARSHILA  THE SCHOOL,2131561,UTTAR PRADESH,BIJNOUR,DEHRADUN,"2 KM. DATTYANA ROAD, CHANDPUR, DISTT BIJNOUR, UTTAR PRADESH",246725,,223331,,,siddheshsharma01@gmail.com,,2010,"Apr 14, 2010",SIDDHESH SHARMA,1,M.SC. B.ED.,15,21,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",CHAUDHARY BISHAN SINGH KARANWAL FOUNDATION
DAV CENTENARY PUBLIC SCHOOL,630076,HIMACHAL PRADESH,SIMLA,PANCHKULA,DISTT KOTKHAI SHIMLA HIMACHAL PRADESH,171002,01783,255132;255132,,,kotkhaidav@yahoo.com,,1986,"Apr 1, 2005",RAMESH SHARMA,1,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",DAV COLLGE TRUST & MGMT COMM
A N INTERNATIONAL SCHOOL,2130858,UTTAR PRADESH,BIJNOUR,DEHRADUN,NOOR PUR ROAD BIJNOR UTTAR PRADESH,246701,04735,250303,04735262181,,an_international_school@yahoo.com,,1983,"Apr 1, 2006",SARJEET SINGH,1,M.A POLITICAL SCIENCE,5,30,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",MUNDOKOTTACKAL EDU SOC
MTB JNANA JYOTHI VIDYANIKETHAN,830418,KARNATAKA,BANGALORE,CHENNAI,"NO 707,MAHESHWARI TEMPLE ROAD, MAHESHWARINAGAR,MAHADEVAPURA POST",560048,,28510947,,08041157557,mtbjjv@gmail.com,http://www.mtbjjv.in,2010,"Jun 3, 2011",PADMINI N,0,"M.A.,M.ED.,M.PHIL.,M.H.R.M",2,23,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",MTB ANANTHA UNNATHI EDUCATIONAL TRUST
AEGIS INTERNATIONAL SCHOOL,1730620,RAJASTHAN,JHUNJHUNU,AJMER,"DORASAR, JHUNJHUNU, RAJASTHAN",333003,,266043,,01592268134,aegisinternationalschool@gmail.com,,2010,"Jul 1, 2010",NITU SHARMA,0,M.A.BED,8,11,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020","AEGIS ACADEMIC AND DEVELOPMENT &WELFARE SOCITY,JAIPUR"
JAYA JAYA SANKARA INT. SCHOOL,1930178,TAMILNADU,THIRUVALLUR,CHENNAI,4/295 CHENNAI BANGLORE HIGH NAZARATHPET CHENNAI TAMIL NADU,602103,044,26490151,,,manamalli_tv@yahoo.com,http://www.jjsis.org,1989,"Jun 9, 2008",T V MANAMALLI,2,"M.A.,M.PHIL.,M.C.A.,M.PHI",1,10,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",JAYA MATA CHARITABLE TRUST
GOMATHY ENGLISH MEDIUM SCHOOL,130174,ANDHRA PRADESH,NELLORE,CHENNAI,"GOMATHY NAGAR, NELLORE,  ANDHRA PRADESH",524003,0861,2319748,,,ggsnlr@gmail.com,http://www.gomathyschool.com,2011,"Apr 18, 2011",B VIJAYA KUMARI,2,M.A. M.ED.,5,10,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",M.S. VIVA EDUCATIONAL & CHARITABLE TRUST
BRIJ BEHARI SAHAI VIDYA MANDIR,2131162,UTTAR PRADESH,ALLAHABAD,ALLAHABAD,KADILPUR P.O. KATHGAON SADAR,211004,,9450305594,09450096485,,dhartis501@gmail.com,http://www.bbsvm.bbsschool.in,2007,"Apr 2, 2007",DHARTI SRIVASTAVA,2,M.A. B.ED.,10,5,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",BRIJ BEHARI SAHAI EDUCATIONAL SOCIETY
HAL HIGH SCHOOL,3630082,TELANGANA,RANGAREDDY,CHENNAI,"HAL PO BALANAGAR,HYDERABAD-500042",500042,,04023878582,,,halhighschool.school@gmail.com,http://halhighschool.com,1968,"Jun 14, 1968",LATA PANICKAR,0,M.A B.ED,5,25,Secondary School,Provisional,"Apr 1, 2014","Mar 31, 2019",ATEC
GOVT SARVODAYA GIRLS SR SEC SCHOOL,2766081,DELHI,,DELHI,KAKROLA NEW DELHI,110043,011,25335438,25553237,,gskvkakrola@gmail.com,,1989,"Apr 1, 1991",LEENA MEENA,1,,5,25,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",DIR. OF EDU.
CO-OPERATIVE PUBLIC SCHOOL,930972,KERALA,THRISSUR,TRIVANDRUM,"PADUKAD, VIYYUR P.O, THRISSUR DIST., KERALA",680010,0466,2328097,04662209136,,mrenginers@gmail.com,,2004,"Jun 1, 2004",MRUDHULA M R,2,,,,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2020",THE THRISSUR TALUK CO-OPERATIVE COLLEGE EDUCATIONAL SOCIETY
GOVT MODEL HIGH SCHOOL,2620001,CHANDIGARH,,PANCHKULA,SECTOR 7 CHANDIGARH,160019,,2750631,,,kaursukhwant11@gmail.com,,1954,"Apr 1, 1991",SUKHWANT KAUR,0,,,,Secondary School,Provisional,"Apr 1, 2018","Mar 31, 2019",DPI
"R. K. INTERNATIONAL ACADEMY JUNIOR HIGH SCHOOL,",2131911,UTTAR PRADESH,BULANDSHAHAR,DEHRADUN,"VILLAGE NANGLA GOVINDPUR, SIKANDRABAD.",201308,,4160609,,,nutanmeg2000@yahoo.co.in,,2013,"Apr 5, 2013",MINAKSHI AGARWAL,0,"M.A , BED",4,6,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",NUTAN EDUCATIONAL SOCIETY
GOVT SARVODAYA GIRLS SR SEC SCHOOL,2768040,DELHI,,DELHI,PADAM NAGAR DELHI,110007,011,23699263,27511880,,snehlatasharma1967@gmail.com,,1965,"Apr 1, 1991",SNEH LATA SHARMA,2,"M.A.,B.ED",5,23,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2018",DELHI ADMN
KENDRIYA VIDYALAYA NO.1,800006,KARNATAKA,DHARWAD,CHENNAI,"RAJ NAGAR HUBLI, DHARWAD DISTT., KARNATAKA",580032,0831,2264282,3440503,,kalu.harkesh.pasi@gmail.com,,1965,"Apr 1, 1991",KALU PASI,1,,,,Senior Secondary,Provisional,"Apr 1, 2010","Mar 31, 2015",KENDRIYA VIDYALAYA SANGATHAN
JAWAHAR NAVODAYA VIDYALAYA,1740028,RAJASTHAN,BHARATPUR,AJMER,CHHONKARWARA DISTT BHARATPUR RAJASTHAN,321407,040,260337,86139,,vkadhya@gmail.com,,1988,"Apr 30, 2014",VANDANA KULSHRESTHA,2,M.A.,5,30,Senior Secondary,Provisional,"Apr 1, 2006","Mar 31, 2014",NAVODAYA VIDYALAYA SAMITI
BAL NIKETAN JR HIGH SCHOOL,2130699,UTTAR PRADESH,VARANASI,ALLAHABAD,347 RMANA JALHUSPUR VARANASI UTTAR PRADESH,282001,0542,2508128,009744424094,0094350045,balniketanvaranasi@yahoo.com,,1969,"Apr 2, 1980",SAHIN RIFAT SIDDIQUI,1,MA B ED,18,23,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",B N NURAVAM JR HIGH SCH SHIK SAMITI
KRISHNA PUBLIC HIGH SCHOOL,530839,HARYANA,MAHINDERGARH,PANCHKULA,"KANINA ROAD, GUDHA",123027,07581,235411,07581240239,01285235523,khsgudha@gmail.com,http://www.krishnahighschool.8m.com,2006,"Apr 1, 2006",REKHA CHHABRA,1,"M.A., B.ED.",3,6,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019","SHREE KRISHNA SHIKSHA SAMITI, KANINA MANDI"
SHRI RAM VIDYA MANDIR,3530102,UTTARAKHAND,HARIDWAR,DEHRADUN,VILLAGE SHYAMPUR KANGRI DISTRICT HARDWAR UTTARANCHAL,249401,01334,4211563,09411178474,,principal@srvm.edu.in,,1992,"Apr 1, 2004",BABITA AGARWAL SRINIVAS,2,"M.A,MED,M.S.W",16,4,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",VIDYA VIKAS SOCIETY
"ST. KABIR SCHOOL, DRIVE IN , AHMEDABAD",430125,GUJARAT,AHMEDABAD,AJMER,"OPP ADITYA COMPLEX, NR GOYAL INTERCITY, SURDHARA CIRCLE, DRIVE-IN ROAD",380054,01765,26858695,260367,07926302261,hm.stkabirdin@gmail.com,http://www.stkabir.com,1993,"Jun 10, 1993",PRAGNA PANDYA,2,"B.ED, M.ED",15,15,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",JANAK MADAN CHARITABLE EDUCATIONAL TRUST
ROOPNAGAR PUBLIC SCHOOL,1730477,RAJASTHAN,JHALAWAR,AJMER,"ROOPNAGAR COLONY, N.H. 12 KOTA ROAD, JHALAWAR (RAJ) 326001",326001,0471,513747,2545951,07432513747,dsac251976@gmail.com,,2008,"Apr 1, 2008",DEEPSHIKHA AGRAWAL,1,"MBA, B.TECH",5,5,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",RAJ RAJESHWAR SEWA SAMITI
ABACUS INTERNATIONAL MONTESSORI SCHOOL,1930238,TAMILNADU,COIMBATORE,CHENNAI,"S.F.NO 516 MUDALI PALAYAM PIRIVU, PERUNTHOZHUVU ROAD, KANGAYAM ROAD",641606,01334,3212321,,04212374502,principal@aimstirupur.com,http://www.aims_tirupur.edu.in,2003,"Jun 4, 2003",JOSEPHINE MARIA PREMA,0,M. A. M.ED,12,5,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",GLOBAL EDUCATIONAL MANAGEMENT FOUNDATION AND CHARITABLE TRUST
BALDEV SINGH INTER COLLEGE,3530504,UTTARAKHAND,UDHAM SINGH NAGAR,DEHRADUN,"THAKURDWARA ROAD,JASPUR,UDHAMSINGHNAGAR UTTARAKHAND",244712,,222555,,,koyalparashar@gmail.com,,2012,"Apr 1, 2013",PARASHAR TYAGI,,M.A.B.ED,10,7,Secondary School,Provisional,"Jan 4, 2017","Mar 31, 2020","BALDEV SINGH EDUCATION & WELFARE SOCIETY,THAKURDWARA ROAD JASPUR UDHAMSINGHNAGAR UTTARAKHAND"
K.N.INTERNATIONAL SCHOOL,2131618,UTTAR PRADESH,MATHURA,ALLAHABAD,"11 KM MILE STONE, VILLAGE KOSI KHURD, BHARATPUR ROAD, MATHURA,",281005,,09690011111,,,principal@kninternationalschool.com,http://www.kninternationalschool.com,2011,"Apr 1, 2011",PRAVEEN KUMAR CHATURVEDI,0,"MSC, B.ED",25,22,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",SMT. VISHNU DEVI EDUCATIONAL TRUST
GREEN VALLEY PUBLIC SCHOOL,230139,ASSAM,KAMRUP,GUWAHATI,"KHANAMUKH, WEST JALUKBARI",781014,,9085066666,,,principalgvps2012@gmail.com,http://www.gvps.co.in,2012,"Mar 30, 2012",MONIMALA BORA CHAKROBORTY,0,"M.A., B.T",25,15,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2019",M.Y. FOUNDATION
K J SOMAIYA ENGLISH MEDIUM SCHOOL,830271,KARNATAKA,BAGALKOT,CHENNAI,"SAMEERWAD, MUDHOL, BAGALKOT",587316,0835,260138,,,principal.smrcbse@somaiya.edu,http://www.srivigneshvidyalaya.com,2006,"Jun 1, 2006",C ANILKUMAR,0,"M.SC., B.ED.",2,7,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",SRI VIGNESH EDUCATIONAL TRUST
ODISHA ADARSHA VIDYALAYA,1520040,ODISHA,KEONJHAR,BHUBANESWAR,"AT-LAHANDA, JADA, P.O BILEIPADA, KEONJHAR-758038",,,,,,,,,"Nov 9, 2017",,0,,,,Secondary School,,"Apr 1, 2017","Mar 31, 2019",
GOVT. SEC SCHOOL,1820093,SIKKIM,EAST DISTRICT,GUWAHATI,LUING EAST SIKKIM,737116,,9832012883,09474531971,,sonam3377@yahoo.in,,1952,"Apr 30, 2014",KARMA SONAM BHUTIA,0,,,,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",GOVT OF SIKKIM
THE INDIAN PUBLIC SCHOOL,3530242,UTTARAKHAND,DEHRADUN,DEHRADUN,"OPPOSITE BLOCK OFFICE , BABU GARH, VIKAS NAGAR, DEHRA DUN, UTTRAKHAND",248198,0341,251615,03412741671,,anilvohra01@gmail.com,,1999,"Apr 26, 1999",ANIL VOHRA,1,"M.SC., B.ED.",10,6,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",INDIAN PUBLIC SCHOOL SOCIETY
SARVODAYA KANYA VIDYALAYA,2760063,DELHI,,DELHI,B(AH)-BLOCK SHALIMAR BAGH DELHI,110088,,27489964,27014468,,1309032hos@gmail.com,,1986,"Apr 1, 1991",PRATIBHA BHASIN,2,M.A. M.ED.,,,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2017",DELHI ADMINISTRATION
SCHOLARS HOME WORLD CLASS SCHOOL,2131584,UTTAR PRADESH,JYOTIBA PHULE NAGAR,DEHRADUN,"MANDI DHANAURA, J P NAGAR, UP",244231,,275570,,05732232536,raziasultansaifi@gmail.com,,2012,"Apr 2, 2012",RAZIA SULTANSAIFI,2,"M.A., B.ED.",22,30,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2018",GURUKUL VAIDIK FOUNDATION SAMITI
SHREE SWAMINARAYAN VIDYAVELI GYAN KENDRA ENGLISH MEDIUM SCHOOL,430059,GUJARAT,VALSAD,AJMER,UMBERGAON DISTT VALSAD GUJARAT,396171,0260,2562152,02602563152,2562624,gaynkendra@rediffmail.com,,2001,"Jul 1, 2006",REKHA G JADHAV,1,"M.SC., PH.D., B.ED.",3,17,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",SHREE SWAMINARAYAN VIDYAVELI SALVAV
PRABHA SUNRISE EDUCATIONAL INSTITUTE,2132048,UTTAR PRADESH,KANPUR,ALLAHABAD,"BIBIPUR, BILHAUR, KANPUR NAGAR",209202,,7068135555,,,manojdixit2009@gmail.com,,2006,"Apr 3, 2006",MANOJ KUMAR DIXIT,1,"M.A.,B.D.",2,7,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2020",PRABHA SUNRISE EDUCATIONAL INSTITUTE
THE SANSKAR PLATEAU SCHOOL,531401,HARYANA,HISSAR,PANCHKULA,THE SANSKAR PLATEAU SCHOOL BHAGANA ROAD MAYAR,125044,,8685020087,,,sanskarprincipal@gmail.comm,,2014,"Apr 1, 2015",PINKY SANGWAN,,M.A B.ED,2,10,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",SANSKAR EDUCATIONAL TRUST
GOVT SR SEC SCHOOL,2520059,ANDAMAN & NICOBAR,,CHENNAI,MOHANPURA PORT BLAIR A & N ISLANDS,744101,03192,233847,31964,,gsssmohanpura@gmail.com,,1992,,RITA RANI BISWAS,,,,,Senior Secondary,Provisional,"Apr 1, 2009","Mar 31, 2015",
ESS ESS CONVENT SCHOOL,2130441,UTTAR PRADESH,AGRA,ALLAHABAD,MAUZA GHAT WASAN AGRA UTTAR PRADESH,282005,0562,6540901,,,smmishra1735@gmail.com,,1994,,SHAILENDRA MOHAN MISHRA,0,,,,Senior Secondary,Provisional,"Apr 1, 2011","Mar 31, 2016",SHISHU SHIKSHA SOCIETY
SPRING FIELD ACADEMY,2131179,UTTAR PRADESH,BIJNOUR,DEHRADUN,"NAJIBABAD - NANGAL ROAD,
NAYA GAON,",246749,07815,987100800,09406013044,,kuldeepsingh29@gmail.com,,2008,"Jul 1, 2008",KARUNA SHARMA,2,M.A. B.ED.,4,14,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",S.K. EDUCATIONAL SOCIETY
J.K.PUBLIC SCHOOL,730086,JAMMU & KASHMIR,KATHUA,PANCHKULA,"P.O. LACCHIPUR, BARWAL MORH, KATHUA",184104,,264007,,,principaljkpskathua@gmail.com,,2013,"Apr 3, 2014",ANIL PATHANIA,,"M.SC. , B.ED.",8,17,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",ASHOKA EDUCATIONAL TRAINING AND RESESRCH INSTITUTE
JAWAHAR NAVODAYA VIDYALAYA,1640012,PUNJAB,,PANCHKULA,TALWANDI MADHO JALANDHAR PUNJAB,144625,01821,270755,86139,,dhaniramsharma1966@gmail.com,,1988,"Apr 30, 2014",DHANI RAM SHARMA,2,M.A.,5,30,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2017",NAVODAYA VIDYALAYA SAMITI
CHAVRA VIDYAPEETH,1030197,MADHYA PRADESH,NARSIMHAPUR,AJMER,PB NO 30 NARSINGHPUR MADHYA PRADESH,487001,07792,230376;232581,240,,kollappilly@gmail.com,,2002,"Jun 23, 2005",THOMAS KOLLAPPILLY,1,,,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",ST PAUL SOCIETY
SMT GINIA DEVI MODERN SCHOOL,3430134,JHARKHAND,DHANBAD,PATNA,CHIRKUNDA DISTT DHANBAD JHARKHAND,828202,06540,273177;23177,03412281982,273177,zubinbose13@rediffmail.com,,1993,"Jul 1, 2005",ZUBIN BOSE,1,MA BED,20,25,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",GINIA DEVI CHAR. TRUST
IMPULSE INTERNATIONAL SCHOOL,2132316,UTTAR PRADESH,GONDA,ALLAHABAD,"VILLAGE PARSAPUR, P.O. NAWABGANJ",271303,,521592,,,principal.impulse@gmail.com,http://impulseinternationalschool.in,2013,"Jul 1, 2013",SAURABH SHUKLA,,"M.A., B.ED.",2,6,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",JANAK LALI TIWARI SHIKSHAN SANSTHAN
GURU HARKRISHAN PUBLIC SCHOOL,2730220,DELHI,EAST DELHI,DELHI,"NANAK PIAO RANA PRATAP BAGH, DISTT EAST DELHI, DELHI",110033,0657,27117451;27435588,9871326400,,jsghuman55@gmail.com,http://www.stmarysjamshedpur.in,1982,"May 5, 2003",JAGDIP SINGH GHUMAN,2,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",D S G M COMMITTEE
GOVT. BOYS SR. SECONDARY SCHOOL,2750133,DELHI,NORTH DELHI,DELHI,Y BLOCK MANGOL PURI,110083,011,27913476,,,srpandla.1985@gmail.com,,1970,"Apr 1, 1991",SANT RAM PANDLA,1,,,,Senior Secondary,Provisional,"Apr 1, 2021","Mar 31, 2025",DELHI ADMINISTRATION
GOVT SEC SCHOOL,2220137,ARUNACHAL PRADESH,,GUWAHATI,SOPPI UPPER DAPARIJA PO UPPER SUBAWIRI DISTT ARUNACHAL PRADESH,791122,,,,,,,,,SH TAPE JERAM,,,,,Secondary School,,,,
APPASAHEB BIRNALE PUBLIC SCHOOL,1130074,MAHARASHTRA,SANGLI,CHENNAI,SHINDE MALA SANGLI MAHARASHTRA,416416,0233,2313992;2313993,222936,271457,principal@abpssangli.edu.in,http://www.cvtarapur.org,1995,"Jun 12, 1992",ASSISI JOSEPH FURTADO,1,"MA,BED",16,24,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020",SHRI VASANTRAO BANDUJI PATIL TRUST
ST. MARY'S ENGLISH MEDIUM SCHOOL,930180,KERALA,WAYANAD,TRIVANDRUM,"PULPALLY P.O., WAYANAD KERALA",673579,0493,6241760,681548,0497276666,stmarysemsp@gmail.com,http://www.snvmandir.g,1993,"Jun 25, 2007",SR MARIJA D M,2,"M.A, B.ED, M. PHIL",8,18,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2020",DAUGHTERS OF MARY EDNL. ST. MARY PROVINCE
MANAV BHARTI MADHMIK VIDYALAYA,1730200,RAJASTHAN,,AJMER,NARMADA GATE BHARATPUR RAJASTHAN,321001,05644,9829166666,21207,29231,mbs.s@rediffmail.com,,1988,,MANOJ KUMAR JAIN,,,,,Secondary School,Provisional,"Apr 1, 2004","Mar 31, 2007",MANAV BHARTI SAMITI
GURU RAM DASS PUBLIC SCHOOL,1630385,PUNJAB,,PANCHKULA,G T ROAD LEHRA MOHABBAT BATHINDA PUNJAB,151001,0164,2753101,,,kanchanbala72@gmail.com,,2004,,KANCHAN BALA,,,,,Secondary School,Provisional,"Apr 1, 2009","Mar 31, 2014",GURU RAM DASS EDUCATIONAL SOCIETY
SHIVPRAKASH MEMORIAL SCHOOL,3030005,DADAR & NAGAR HAVELI,DADAR & NAGAR HAVELI,AJMER,"SURVEY NO. 263, UMARKUI ROAD, ATHOLA, SILVASSA, DISTT & STATE DADAR AND NAGAR HAVELI-396230",396230,07674,9624480350,09993233211,02602640445,prisms123@gmail.com,,2002,"Jul 16, 2002",PRAMILA S UPDHAYAY,2,"M.A, M.ED, P.HD",,,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2017",BALAJI EDUCATION TRUST
"DELHI PUBLIC SCHOOL,",3330126,CHATTISGARH,RAJNANDGAON,BHUBANESWAR,"GRAM - BANBHEDI, NAGPUR ROAD, N.H. 6, RAJNANDGAON",491441,,8224098999,,,rao.vasudeo@rediffmail.com,,2009,"Jul 1, 2009",P R VASUDEO RAO,1,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2020","KAMLA VIJAY CHARITABLE FOUNDATION, RAJNANDGAON"
ROBERTSON CONVENT HR. SEC SCHOOL,1030650,MADHYA PRADESH,UMARIA,AJMER,"NEW CIRCUIT HOUSE ROAD, UMARIA DIST",484661,,223394,,,neena.pandey1994@gmail.com,,1994,"Jul 1, 1994",NEENA PANDEY,0,"M.SC, B.ED",10,18,Senior Secondary,Provisional,"Apr 1, 2016","Mar 31, 2021",ROBERTSON CONVENT SHIKSHAN SAMITI
GOVT SEC SCHOOL,2220103,ARUNACHAL PRADESH,,GUWAHATI,BORDURIA VIA- KHONSA C/O DDPI   DT- TIRAP ARUNACHAL PRADESH,461331,07577,223003,09479597840,,info@genesisintschool.com,,2008,"Jun 6, 2008",PREM NARAYAN,0,,,,Senior Secondary,Provisional,"Apr 1, 2015","Mar 31, 2021",
GOVT HIGHER SEC SCHOOL,3320132,CHATTISGARH,,BHUBANESWAR,DONGARHGAOUN RAJNANDGAON CHHATTISGARH,,,,,,,,,,,,,,,Senior Secondary,Provisional,"Apr 1, 2001","Mar 31, 2004",
BRILLIANT'S CONVENT,2730565,DELHI,NORTH WEST DELHI,DELHI,"WEST ENCLAVE, PITAMPURA, DELHI-110034",110034,011,27028625,01127452444,,reetahashia_bcs@rediffmail.com,,2005,"Apr 1, 2005",REETA HASHIA,2,"M.SC., PH.D., B.ED.",10,10,Senior Secondary,Provisional,"Apr 1, 2014","Mar 31, 2019",NEW STAR EDUCATION SOCIETY
S.B.D. PUBLIC SCHOOL,2132862,UTTAR PRADESH,KANSHI RAM NAGAR,DEHRADUN,"RAMPUR, MOHANPURA, KANSHI RAM NAGAR",207123,,272564,,,sbdpsrampur@gmail.com,http://www.sbdpublicschool.com,2015,"Apr 2, 2015",KAPTAN SINGH,,"M.SC., B.ED.",2,5,Secondary School,Provisional,"Apr 1, 2017","Mar 31, 2020",SHRI DAN SAHAY RAJPUT SMRATI CHARITABLE TRUST SEWA SAMITI
ST. JOHN'S SCHOOL,530605,HARYANA,FARIDABAD,PANCHKULA,SAINIK COLONY,121001,,2434595;2269459,,,poonamkalra9@gmail.com,,1993,"Apr 1, 2008",POONAM KALRA,0,"B.A., B.ED.",5,11,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2018",D A V COLLEGE TRUST AND MGT SOC.
NARAYANA E-TECHNO SCHOOL,830883,KARNATAKA,BANGALORE,CHENNAI,"NANDHINI LAYOUT, BANGALORE",560096,,9243681061,,,rndzoneblr@yahoo.in,,2014,"May 15, 2014",LAKSHMI N,,"M.SC., B.ED.",6,14,Secondary School,Provisional,"Jan 4, 2017","Mar 31, 2020",NARAYANA EDUCATION TRUST
RAINBOW INTERNATIONAL SCHOOL,1130516,MAHARASHTRA,AHMEDNAGAR,CHENNAI,"A/P -JEUR KUMBHARI, SHIRDI MANMAD ROAD, TEL. KOPARGAON,",423601,,7410008212,,,ushagundlapudi@gmail.com,http://www.rainbowschools.net,2011,"Jun 15, 2011",G USHA S MURTHY,0,"B.COM, M.A. B.ED.",2,16,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2018","VISHWABHARATI RURAL EDUCATION SOCIETY, NASIK"
ST. JOHNS UNIVERSAL SCHOOL,1930627,TAMILNADU,CHENNAI,CHENNAI,"4/194, EAST COAST ROAD, PALAVAKKAM, CHENNAI - 600041",600041,,65550781,,04424937119,ajithamathews30@gmail.com,http://www.sjus.in,2012,"Jun 1, 2012",AJITHA MATHEWS,0,"M.A.,B.ED.",13,17,Secondary School,Provisional,"Apr 1, 2015","Mar 31, 2018",SAINT JOHNS EDUCATIONAL TRUST.
MALABAR CENTRAL SCHOOL,930612,KERALA,MALAPPURAM,TRIVANDRUM,GREEN HILLS POKAYOOR ROAD VALIYARAMBA PO MAMBURAM MALLAPURAM DISTT KERALA,676306,0494,9995078191,463477,01484222825,jamspgi@gmail.com,,1992,"Apr 1, 2004",JAMSHEER NAHA,1,"MA.,B.ED",3,7,Secondary School,Provisional,"Apr 1, 2014","Mar 31, 2019",MALABAR CENTRAL SCH CHARI TRUST
JHAMKU DEVI GIRLS SCHOOL,1630144,PUNJAB,FEROZEPUR,PANCHKULA,DHORA MEHRAJPUR ABOHAR DISTT. FEROZEPUR PUNJAB,152116,01634,9257412221,01634270039,,drgnarackal@gmail.com,,1978,"Apr 1, 2009",DEVARAJ V,1,,,,Senior Secondary,Provisional,"Apr 1, 2013","Mar 31, 2018",SHRI SANATAN DHARAM SABHA BATHINDA
INDIAN PUBLIC SCHOOL,1730458,RAJASTHAN,BHILWARA,AJMER,"NEAR NARIYA,ADRASH NAGAR, SHAHPURA BHILWARA,",311404,,222597,,01484222825,archana.jain78@gmail.com,,2004,"Apr 1, 2004",ARCHANA JAIN,1,"MA.,B.ED",3,7,Senior Secondary,Provisional,"Apr 1, 2017","Mar 31, 2022",SHAHPURA SHIKSHAN SHANSTHAN
CEEDEEYES DAV PUBLIC SCHOOL,1930425,TAMILNADU,KANCHEEPURAM,CHENNAI,"CHENNAIPATTINAM, AMMAPETAI, NELLIKUPAM VILLAGE, KANCHEEPURAM DT",603108,,67453116,,0442744041,renukadeviprincipal@gmail.com,http://www.ceedeeyesdav.com,2011,"Jun 1, 2011",SHARMILA SOMAN,0,,,,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2021",CEEDEEYES EDUCATION AND CHARITABLE TRUST
SENIOR SECONDARY DELHI PUBLIC SCHOOL,330639,BIHAR,KAIMUR,PATNA,"PATARIYADIH, KAMTA, BHABUA, KAIMUR",821101,,224222,,,dpsbhabua@gmail.com,http://www.dpsbhabhua.in,2011,"Apr 1, 2011",BABY KUMARI,,"M. A., M. ED.",5,7,Secondary School,Provisional,"Apr 1, 2016","Mar 31, 2019",D.P.S. EDUCATIONAL TRUST
