id,rated,turns,victory_status,winner,increment_code,opening_name
4T31cYDX,TRUE,9,resign,white,10+0,Russian Game: Urusov Gambit
JUdkpMzD,FALSE,53,resign,black,15+10,Queen's Gambit Declined: Vienna Variation
iFhZ3B8F,FALSE,90,resign,black,20+20,Center Game: Paulsen Attack Variation
7zqvBzbW,FALSE,41,resign,white,15+0,Grob Opening: Spike |  Hurst Attack
e0M8MFhD,FALSE,61,resign,white,20+0,Russian Game: French Attack
q95vqKSc,FALSE,45,mate,white,15+0,Four Knights Game: Spanish Variation |  Rubinstein Variation
6z9mfLKs,FALSE,63,mate,white,15+0,Center Game #2
r6JLnr4c,TRUE,69,resign,white,10+0,Caro-Kann Defense: Exchange Variation
i7fZnUrB,TRUE,103,resign,white,10+0,Russian Game: Cozio (Lasker) Attack
zeTqO8vQ,TRUE,68,draw,draw,10+0,Sicilian Defense: Smith-Morra Gambit #2
Jj6QlqD1,TRUE,47,mate,white,10+0,Queen's Pawn Game: Franco-Sicilian Defense
f8yVUtSf,TRUE,60,draw,draw,10+0,Petrov: Modern Attack
bYemm7Zz,TRUE,50,mate,black,10+0,Philidor Defense
KSK6exM8,TRUE,51,resign,white,10+0,Philidor Defense #3
iGKrSUV2,TRUE,16,resign,white,10+0,English Opening: Anglo-Scandinavian Defense
kidqgjGM,TRUE,38,resign,black,10+0,Center Game: Berger Variation
ERkxkoxF,TRUE,23,resign,white,10+0,Italian Game: Anti-Fried Liver Defense
7ToCyaNS,TRUE,48,mate,black,10+0,Sicilian Defense: Smith-Morra Gambit #2
TVqQr9d3,TRUE,40,resign,black,10+0,Bishop's Opening: Berlin Defense
XhuUiPlG,TRUE,70,resign,black,10+0,Center Game: Berger Variation
TOziQMsv,TRUE,72,resign,black,10+0,King's Knight Opening
NE8z3DEl,FALSE,66,resign,black,10+0,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation
w6AmRXgh,FALSE,76,resign,black,10+0,King's Pawn Game: Wayward Queen Attack
NY7u2Omr,FALSE,28,resign,white,15+8,Scandinavian Defense: Mieses-Kotroc Variation
rdD9KSfi,FALSE,111,resign,white,10+0,King's Pawn Game: Maroczy Defense
DInvwDFc,FALSE,49,resign,black,8+0,Vienna Game: Falkbeer Variation
P5uLal64,TRUE,70,resign,black,30+0,Bishop's Opening: Berlin Defense
hSqBGEK8,FALSE,38,outoftime,black,5+5,Queen's Gambit Refused: Marshall Defense
OhsyNZSG,FALSE,43,resign,white,5+5,Nimzowitsch Defense: Franco-Nimzowitsch Variation
cr5iuIrQ,TRUE,3,outoftime,white,6+8,Scandinavian Defense
cr5iuIrQ,TRUE,3,outoftime,white,6+8,Scandinavian Defense
FtVjeTvc,FALSE,50,mate,black,19+30,Queen's Pawn Game: Chigorin Variation
qblESqQn,FALSE,30,mate,black,19+30,Four Knights Game: Scotch Variation
SeWWAAH8,FALSE,50,mate,black,19+30,Van't Kruijs Opening
niw2zjOi,TRUE,10,outoftime,black,8+0,Scandinavian Defense
ihAlSQ2i,TRUE,21,mate,white,8+4,Russian Game: Damiano Variation
b21epG0r,TRUE,20,mate,black,8+4,Ware Opening
WiuVyh8F,TRUE,43,mate,white,8+8,Polish Defense
aKZVsxi7,TRUE,29,resign,white,5+8,Center Game #2
FHk2N3wj,TRUE,34,mate,black,12+0,Mikenas Defense
mA1wYS13,TRUE,40,mate,black,12+20,King's Pawn Game: Napoleon Attack
qmEKgMQ7,TRUE,63,outoftime,white,15+0,Polish Opening
czcRknBI,TRUE,41,resign,white,15+5,Philidor Defense #2
Prg0wpcq,TRUE,19,resign,black,10+8,Three Knights Opening
Edq8Rhf8,TRUE,65,resign,white,45+0,Philidor Defense #2
x6FrUWtW,TRUE,93,resign,white,10+20,Ruy Lopez
WtPRFdFr,TRUE,78,resign,black,9+9,Hungarian Opening
U2c6Ntqe,TRUE,38,mate,black,25+0,Queen's Pawn Game: Torre Attack |  Gruenfeld Variation
5gudvgsx,TRUE,32,mate,black,15+2,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
fbSlJaL8,TRUE,56,mate,black,10+6,King's Pawn Game: Wayward Queen Attack
hBhPrmie,TRUE,34,mate,black,15+0,Queen's Pawn Game: Chigorin Variation
5pJTtJLG,TRUE,101,resign,white,29+30,Queen's Gambit Refused: Marshall Defense
uZFIyORe,TRUE,74,outoftime,black,10+15,King's Pawn Game: Wayward Queen Attack
1BOkb1QE,TRUE,62,resign,black,8+8,Scotch Game
JqfWq204,TRUE,60,resign,black,10+0,Colle System #2
HgZqaU8G,TRUE,19,resign,white,15+9,Queen's Pawn Game: Chigorin Variation
BMy4i4Y6,TRUE,24,mate,black,15+5,Van't Kruijs Opening
hfih2smr,TRUE,66,mate,black,5+8,English Defense #2
dpVslrR2,TRUE,53,mate,white,5+8,Queen's Pawn
z4zn5SuK,TRUE,29,mate,white,8+8,Queen's Pawn Game: London System
FUHof5BD,TRUE,93,mate,white,5+5,King's Gambit Declined |  Queen's Knight Defense
A2u4TjKf,TRUE,20,mate,black,8+10,Italian Game: Two Knights Defense |  Fried Liver Attack
O371pqab,TRUE,35,resign,black,8+8,Bird Opening: Dutch Variation
kfELDqCo,TRUE,41,mate,white,10+1,Queen's Pawn Game
Ja8QLAdX,TRUE,69,resign,white,20+0,Four Knights Game: Italian Variation
GbqXTRfR,TRUE,61,mate,white,12+8,Colle System
ZZZIvvU0,TRUE,30,resign,black,1+30,Amazon Attack
u5aJxrLW,TRUE,35,resign,white,10+0,King's Knight Opening: Normal Variation
RhPoF6U2,TRUE,41,outoftime,white,3+10,King's Pawn Game: Leonardis Variation
I2niMJ0b,TRUE,60,resign,white,10+0,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
xqdaahOq,TRUE,30,resign,black,120+1,Vienna Game: Max Lange Defense
SWzutPKI,TRUE,62,outoftime,black,8+0,Yusupov-Rubinstein System
feCKPDg0,TRUE,67,mate,white,15+5,Vienna Game: Vienna Gambit
6l8p3VLB,TRUE,44,outoftime,black,2+15,Queen's Gambit Refused: Baltic Defense
FlHlmE9i,TRUE,41,resign,white,15+5,Bishop's Opening: Berlin Defense
wycDvCS5,TRUE,50,mate,black,5+5,Modern Defense
8VQNcZOY,TRUE,74,mate,black,5+5,King's Gambit Accepted |  MacLeod Defense
gdF94tx2,TRUE,94,resign,black,5+8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation
fj8Qy0UC,TRUE,66,resign,white,10+0,Sicilian Defense: Old Sicilian
Qz86tCvW,TRUE,34,resign,black,5+5,Sicilian Defense: Open #3
XDKSUJSm,TRUE,9,resign,white,5+5,Sicilian Defense: Hyperaccelerated Fianchetto
yn0S0FiX,FALSE,40,resign,white,180+5,Sicilian Defense: Hyperaccelerated Fianchetto
ekoL95Wq,FALSE,55,resign,white,180+5,Sicilian Defense: Smith-Morra Gambit #2
tk42Gnsk,TRUE,23,resign,white,10+2,French Defense: Steinitz Attack
CcN5J9Y8,TRUE,88,resign,black,15+10,Bird Opening: Dutch Variation
1bH369Cr,FALSE,43,outoftime,white,10+0,Van't Kruijs Opening
fOgN81s0,TRUE,29,resign,black,15+10,Sicilian Defense #2
pV3uuzKe,FALSE,29,resign,white,10+10,King's Gambit Declined |  Norwalde Variation
QKlm0hw3,FALSE,52,mate,black,12+5,Sicilian Defense: Closed Variation
xpubmFeE,TRUE,57,resign,white,5+5,Sicilian Defense: Chekhover Variation
MPdTXWqT,TRUE,57,resign,white,8+0,English Opening: Symmetrical Variation |  Two Knights Variation
NHRcERsd,TRUE,24,resign,black,7+8,Sicilian Defense: Smith-Morra Gambit #2
lYEg18Ip,FALSE,4,resign,white,5+8,Van't Kruijs Opening
8Bw81Ynp,FALSE,66,resign,black,10+0,Sicilian Defense: Open #2
epiJi2wS,FALSE,66,resign,black,10+0,Sicilian Defense: Bowdler Attack
o77rqvZh,TRUE,99,resign,white,11+10,King's Gambit |  Falkbeer Countergambit Accepted
z8xajoMQ,TRUE,35,mate,white,5+15,French Defense: Chigorin Variation
eLpFy54o,TRUE,54,resign,black,8+0,King's Gambit Accepted: King Knight's Gambit
c02LbShM,TRUE,49,resign,black,12+7,Sicilian Defense: Bowdler Attack
wmrYjsBG,TRUE,37,mate,white,10+0,Russian Game: Nimzowitsch Attack
071xIJg0,TRUE,81,resign,white,10+0,Ruy Lopez: Steinitz Defense
zTlf7W2i,TRUE,63,resign,white,10+2,Sicilian Defense: Delayed Alapin
y2MwR7RZ,TRUE,52,resign,white,4+8,Sicilian Defense: Najdorf |  Lipnitsky Attack
z0j86a4F,TRUE,52,resign,black,5+8,Sicilian Defense: McDonnell Attack
uTaohUAT,TRUE,64,resign,black,25+25,King's Indian Defense: Averbakh Variation |  Geller Defense
GeR0xQq5,TRUE,46,resign,black,10+0,Slav Defense: Modern Line
r1bHHdSp,TRUE,43,resign,white,9+11,Sicilian Defense: McDonnell Attack
53QIa0Oy,TRUE,16,mate,black,8+0,Saragossa Opening
Cbvv7rN4,TRUE,69,resign,white,8+0,Caro-Kann Defense
HJFaW72x,TRUE,79,resign,white,6+10,King's Pawn Game: Nimzowitsch Defense
018JyEeA,TRUE,47,mate,white,20+10,Elephant Gambit
d34ywqnx,TRUE,40,outoftime,black,20+10,Italian Game: Anti-Fried Liver Defense
pe8wu9Ud,TRUE,58,mate,black,20+10,Owen Defense
JoiwM97y,TRUE,106,outoftime,black,20+10,Italian Game: Anti-Fried Liver Defense
fmmyENlR,TRUE,74,mate,black,20+10,Italian Game: Giuoco Pianissimo
BtWQFLbW,TRUE,49,resign,white,20+10,Italian Game: Two Knights Defense |  Polerio Defense
UxYJFGp8,TRUE,40,resign,black,20+10,Italian Game: Anti-Fried Liver Defense
RH7eA7dl,TRUE,44,resign,black,20+10,Russian Game: Three Knights Game
AeWVTOHx,TRUE,39,resign,white,20+10,King's Pawn Game: Damiano Defense
3NNJLosr,TRUE,113,resign,white,20+10,Italian Game: Giuoco Pianissimo |  Normal
d2cGqlcu,TRUE,67,resign,white,20+10,Italian Game: Two Knights Defense |  Modern Bishop's Opening
KA1FGTw9,TRUE,74,mate,black,20+10,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
7vD13zGz,TRUE,62,mate,black,20+10,Italian Game: Giuoco Pianissimo
LSEa5Qij,TRUE,31,mate,white,20+10,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation
BYbXwnos,TRUE,87,mate,white,20+10,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
AGjgKlrt,TRUE,109,mate,white,20+10,Trompowsky Attack: Classical Defense |  Big Center Variation
4Zt7jw5j,TRUE,136,mate,black,20+10,Giuoco Piano
6PJTEqcE,TRUE,55,outoftime,white,20+10,Caro-Kann Defense
1EpvDINN,TRUE,131,draw,draw,20+10,Italian Game: Anti-Fried Liver Defense
iT9nUUOM,TRUE,65,outoftime,white,20+10,Philidor Defense #3
AT66oZPF,TRUE,97,resign,white,20+10,Scandinavian Defense
BMR4m22D,TRUE,10,resign,white,20+10,Russian Game: Three Knights Game
18qpEVjX,TRUE,55,mate,white,20+10,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
LOrfGmwg,TRUE,49,resign,black,20+10,King's Pawn Game: Maroczy Defense
XGjY9TWk,TRUE,65,mate,white,20+10,Four Knights Game: Italian Variation
Qmt3ExG6,TRUE,29,mate,white,20+10,Owen Defense
F05Wjj1U,TRUE,56,mate,black,20+10,Caro-Kann Defense: Advance Variation
BFgm9X2I,TRUE,65,resign,white,20+10,Sicilian Defense: Najdorf Variation |  Adams Attack
J0Puq3FZ,TRUE,124,resign,white,20+10,Italian Game: Anti-Fried Liver Defense
NwmazmvR,TRUE,100,resign,white,20+10,Four Knights Game: Italian Variation
xDdm2E8o,TRUE,70,resign,black,20+10,Giuoco Piano
8v43czQN,TRUE,55,resign,black,20+5,Alekhine Defense
I1ZOFFNj,TRUE,33,resign,white,20+5,Russian Game: Three Knights Game
e2292JaS,TRUE,110,mate,black,20+5,Pirc Defense: Classical Variation
g0tPbINB,TRUE,55,resign,white,20+5,Giuoco Piano
PrpX9Fne,TRUE,44,resign,white,20+5,French Defense: Advance Variation #2
5WGuvaoa,TRUE,72,mate,black,20+5,Rat Defense: Small Center Defense
Gov9OitE,TRUE,67,resign,white,20+5,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation
ufp9UTMe,TRUE,47,resign,white,20+5,Sicilian Defense: Nimzowitsch Variation |  Closed Variation
6lvjEaav,TRUE,21,resign,white,20+5,Sicilian Defense: French Variation |  Open
OgedjE68,TRUE,19,mate,white,20+5,Philidor Defense #3
GpSMQNVd,TRUE,63,resign,white,20+5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
FkKJnQNi,TRUE,37,mate,white,20+5,Italian Game: Anti-Fried Liver Defense
k74HP1T0,TRUE,30,resign,white,20+5,Giuoco Piano
yfuBgAoC,TRUE,82,resign,black,10+0,Queen's Gambit
aM3glhVe,TRUE,26,resign,white,10+8,French Defense: Knight Variation
a96nfZ1s,FALSE,49,mate,white,20+0,Three Knights Opening
UX1RkaAp,FALSE,36,mate,black,5+8,Owen Defense
HChTjRK2,TRUE,68,mate,black,7+7,French Defense: Knight Variation
Uiq79Uha,TRUE,7,mate,white,8+0,King's Pawn Game: Wayward Queen Attack
3bJ9xmTN,TRUE,10,outoftime,black,12+2,Sicilian Defense: Bowdler Attack
iboSWj4a,TRUE,15,outoftime,white,1+12,Bishop's Opening: Boi Variation
QuPE0D5e,TRUE,10,outoftime,black,11+0,Sicilian Defense
LOsnAXGO,TRUE,16,outoftime,black,180+180,King's Pawn Game: Wayward Queen Attack
v9KnKPqk,TRUE,18,outoftime,black,180+180,King's Pawn Game: Wayward Queen Attack
qHO0YWtF,TRUE,26,resign,black,180+180,Bishop's Opening: Philidor Counterattack
DbJ78r6g,TRUE,17,resign,black,5+8,Center Game
xnBSxSB4,FALSE,112,outoftime,black,15+5,Bishop's Opening
csP6sC74,FALSE,84,mate,black,5+5,Russian Game: Modern Attack |  Center Variation
JdS8qzJ2,TRUE,44,resign,black,12+0,Scandinavian Defense
06DXS9rn,FALSE,84,mate,black,8+0,Sicilian Defense #2
7XCRAiUW,FALSE,19,resign,white,8+180,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch Bishop Attack
SlwtOp0O,FALSE,55,resign,black,180+180,King's Pawn Game: Damiano Defense
zEUv4bsE,TRUE,73,resign,white,10+0,Sicilian Defense: McDonnell Attack
x7PZTvqe,TRUE,39,resign,white,10+0,Indian Game: Wade-Tartakower Defense
9meL3k35,TRUE,48,resign,black,10+0,Sicilian Defense: Open #3
37WQymP1,TRUE,41,resign,white,10+0,Queen's Gambit Refused: Marshall Defense
7tghWvRh,TRUE,79,resign,white,10+0,Pirc Defense #5
y0oAxyO5,TRUE,32,resign,black,10+0,Sicilian Defense: Open #3
eQypIfzP,TRUE,28,resign,black,10+0,Four Knights Game: Double Spanish
97eS1JmG,TRUE,52,resign,black,10+0,English Opening: Anglo-Indian Defense
fB0M012q,TRUE,48,resign,black,10+0,Scandinavian Defense: Main Line
OOZgdJQi,TRUE,65,resign,white,10+0,Sicilian Defense
IvdgnOwN,TRUE,84,resign,black,10+0,Scandinavian Defense: Mieses-Kotroc Variation
yEp5OZ15,TRUE,51,resign,black,20+5,Sicilian Defense: Scheveningen Variation
ZadokJun,TRUE,18,resign,white,1+30,French Defense: Reti-Spielmann Attack
otdzaTLb,FALSE,3,resign,white,35+15,King's Knight Opening
pnUiYHYo,TRUE,25,resign,black,10+10,Englund Gambit Declined |  Reversed French
YMiyy1mZ,TRUE,78,mate,black,8+0,Gunderam Defense
3wL1Yzki,FALSE,20,resign,black,8+4,Elephant Gambit
T5M34F4W,TRUE,61,mate,white,5+8,Ruy Lopez: Exchange Variation
ebl2YlrJ,TRUE,21,mate,white,10+0,Four Knights Game: Italian Variation
OdJHMn02,TRUE,47,mate,white,10+5,Vienna Game: Stanley Variation |  Reversed Spanish
uGuoeGsc,TRUE,80,mate,black,10+3,Sicilian Defense: Najdorf Variation |  Amsterdam Variation
lqtIurpJ,TRUE,88,resign,black,10+0,Queen's Gambit Declined
Rq5dDXtu,TRUE,59,resign,white,10+0,Pirc Defense: Classical Variation |  Quiet System
ro6YV4Nk,TRUE,35,resign,black,10+0,Tarrasch Defense: Symmetrical Variation
2PAwnrXN,TRUE,43,resign,black,10+0,Mikenas Defense
DC1d5QWd,TRUE,37,resign,white,10+0,Polish Opening: Outflank Variation
rdWkYoUB,TRUE,101,outoftime,white,10+0,Englund Gambit
DqQRZe8T,TRUE,63,resign,white,10+0,Pirc Defense
pyLvshFK,TRUE,122,outoftime,draw,10+0,Pirc Defense: Classical Variation
rorqJ7ny,TRUE,78,resign,black,10+0,Slav Defense: Quiet Variation
M0Wm8L5d,TRUE,56,resign,black,10+0,Pirc Defense: Classical Variation |  Schlechter Variation
CTzcye1m,TRUE,73,mate,white,10+0,Old Indian Defense
H2yp1ons,TRUE,111,draw,draw,10+0,Pirc Defense #4
Z0Yucvgu,TRUE,45,resign,white,10+0,Pirc Defense #4
SS1yeeSs,TRUE,72,outoftime,black,10+0,Van't Kruijs Opening
roobN3TP,TRUE,17,mate,white,10+0,Queen's Gambit Accepted: Saduleto Variation
yAMXlSxM,TRUE,69,resign,black,10+0,Benoni Defense: Benoni Gambit Accepted
cYrclVmM,TRUE,82,resign,black,10+0,Queen's Pawn Game: Mason Attack
rKKIW4PJ,TRUE,16,resign,black,10+0,Alekhine Defense: Modern Variation |  Larsen Variation
iHadiBiU,TRUE,93,resign,white,10+0,Alekhine Defense: Two Pawn Attack
8NwsfbjO,TRUE,54,resign,black,10+0,Queen's Pawn Game: Steinitz Countergambit
DS3xl3Q4,TRUE,55,resign,white,10+0,Queen's Pawn Game: Mason Attack
OHwgelWu,TRUE,57,mate,white,10+0,Scandinavian Defense: Mieses-Kotroc Variation
5BwhNheD,FALSE,77,resign,white,15+8,French Defense #2
w6zqfhuO,FALSE,62,resign,black,30+5,Van't Kruijs Opening
hRiMojQM,TRUE,56,mate,black,20+0,King's Pawn Game: Leonardis Variation
Y3fRuopv,TRUE,39,mate,white,20+0,Italian Game
C7lT77x8,FALSE,15,resign,white,15+0,Italian Game: Two Knights Defense |  Fried Liver Attack
aymcj3Hr,FALSE,53,resign,white,5+60,Petrov's Defense #2
W12YyI4z,TRUE,85,mate,white,20+10,Van Geet Opening
sonJbky4,TRUE,31,resign,white,17+17,French Defense: Classical Variation |  Steinitz Variation
Km62hxe5,TRUE,55,mate,white,15+0,French Defense: Paulsen Variation
U7I9Cba8,TRUE,81,mate,white,20+0,Van Geet Opening
FXGSmH7e,TRUE,67,resign,white,15+5,Bishop's Opening: Vienna Hybrid
A75niRgn,TRUE,37,mate,white,15+5,Vienna Game: Stanley Variation
N572gIDZ,TRUE,46,outoftime,black,10+0,Queen's Pawn Game: London System
tcLBn6hu,TRUE,56,mate,black,10+5,Russian Game: Modern Attack |  Symmetrical Variation #2
aO2ifNjj,TRUE,68,resign,black,15+5,Amar Opening
VMry8u17,FALSE,52,resign,white,10+0,Goldsmith Defense
t6gagL5a,TRUE,16,mate,black,8+5,English Opening: Anglo-Indian Defense
ictXlymz,TRUE,75,mate,white,5+8,Sicilian Defense: Franco-Sicilian Variation
ToAvscgy,FALSE,48,mate,black,10+0,Horwitz Defense
tcUVmqCf,FALSE,68,mate,black,10+0,French Defense: Mediterranean Defense
Lb8cN6w5,FALSE,130,resign,black,18+0,English Opening: Agincourt Defense
7MLLt4gR,FALSE,94,resign,black,8+0,Van't Kruijs Opening
3C4nWcmf,FALSE,46,resign,black,6+3,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Ugfn1onW,FALSE,34,mate,black,5+8,Grob Opening
uuqb18EP,FALSE,46,resign,black,5+8,English Opening: Caro-Kann Defensive System
D859n4rf,FALSE,67,mate,white,5+8,Sicilian Defense: Alapin Variation
FgDD4fZI,FALSE,59,resign,white,10+1,King's Indian Defense: Normal Variation
MbfSD60K,FALSE,56,mate,black,10+1,French Defense: Knight Variation
hTC7kfx9,FALSE,106,resign,black,10+0,English Opening: Anglo-Indian Defense
UpFRBQUs,FALSE,103,resign,white,10+0,Sicilian Defense: Accelerated Dragon |  Modern Variation
u97enBOO,FALSE,75,resign,white,3+8,English Opening: Caro-Kann Defensive System
vpxMcdw8,FALSE,75,resign,white,15+0,Zukertort Opening: Sicilian Invitation
o9wcvI74,FALSE,34,resign,black,10+0,French Defense: Knight Variation
lrbGMtxy,FALSE,54,resign,black,10+0,English Opening: Agincourt Defense
vVljT231,FALSE,93,draw,draw,5+8,English Opening: King's English Variation |  Kramnik-Shirov Counterattack
zuagwUSi,FALSE,109,resign,white,10+0,Tarrasch Defense: Symmetrical Variation
dByHjHwL,TRUE,57,mate,white,5+8,Sicilian Defense: Smith-Morra Gambit #2
zcogtzLw,TRUE,55,resign,white,14+0,Sicilian Defense: Open #3
nTUQdw6m,TRUE,53,resign,black,5+5,Sicilian Defense: Old Sicilian
5zAP1SOI,TRUE,48,resign,white,15+0,French Defense: Exchange Variation
Iw4qlIiR,TRUE,52,mate,black,15+0,Sicilian Defense: Bowdler Attack
HVOv7erB,TRUE,92,draw,draw,10+2,Sicilian Defense: Bowdler Attack
qb4JUKki,TRUE,105,outoftime,white,15+0,Three Knights Opening
jRJu2iO5,TRUE,55,mate,white,15+0,Van't Kruijs Opening
BuvszjJ7,TRUE,38,resign,white,20+10,Caro-Kann Defense: Accelerated Panov Attack |  Open Variation
PYhyYsAQ,TRUE,41,draw,draw,10+8,Sicilian Defense: Godiva Variation
hXRZCnVf,TRUE,75,mate,white,11+11,Philidor Defense #2
P8j1Sblw,TRUE,113,mate,white,180+180,King's Pawn Game: Leonardis Variation
rZDhnp9r,TRUE,4,resign,white,180+180,King's Pawn Game: King's Head Opening #2
2MaPQVeB,TRUE,36,resign,white,15+10,French Defense: Classical Variation
xHR40apb,TRUE,36,resign,black,15+10,Sicilian Defense: Smith-Morra Gambit Deferred
UTH6E5B6,TRUE,27,resign,white,15+10,French Defense: Winawer Variation
RebUNQFN,TRUE,27,resign,black,10+10,Sicilian Defense: Bowdler Attack
E96MC3Cv,TRUE,37,resign,black,15+10,Indian Game: Tartakower Attack
fSrN3H4V,TRUE,49,mate,white,10+0,Englund Gambit Complex: Hartlaub-Charlick Gambit
syd1IGLL,TRUE,16,mate,black,15+0,Hungarian Opening
kCAaN0aX,TRUE,57,mate,white,15+0,Queen's Indian Accelerated
ZbQDBgz8,TRUE,107,mate,white,15+0,Van Geet Opening: Napoleon Attack
UvX0bacP,TRUE,121,resign,white,15+0,Italian Game: Two Knights Defense #2
i070jbuW,TRUE,18,mate,black,15+0,Italian Game: Schilling-Kostic Gambit
sb16k5Xo,TRUE,90,resign,black,15+0,Semi-Slav Defense: Accelerated Move Order
Iw5DtRN0,TRUE,49,mate,white,15+0,Queen's Pawn Game #2
1GPTxeIY,TRUE,61,mate,white,15+0,Gunderam Defense
aA3KsGYR,TRUE,66,resign,black,15+0,Rat Defense: Small Center Defense
ncuHKIQF,TRUE,41,resign,white,15+0,French Defense: Steinitz Attack
1olrd1FQ,TRUE,42,mate,black,15+0,Ruy Lopez: Berlin Defense #2
N8BEsFIy,TRUE,21,resign,black,15+0,Center Game
Hyp0AZpA,TRUE,33,mate,white,15+0,Three Knights Opening #2
FWpWyRH4,TRUE,51,mate,white,15+0,Bishop's Opening: Berlin Defense
v6GYT7EO,TRUE,56,mate,black,15+0,Queen's Gambit Refused: Austrian Defense
5fgvTyw9,TRUE,37,mate,white,15+0,Russian Game: Three Knights Game
gvaZQiqS,TRUE,35,resign,white,15+0,Mikenas Defense
rLsvy8P2,TRUE,86,mate,black,15+0,Vienna Game: Stanley Variation
lwdpW1Fg,FALSE,33,resign,white,15+0,Van't Kruijs Opening
v8nTkGS9,FALSE,41,mate,white,15+0,Elephant Gambit
504luGZQ,FALSE,30,resign,black,15+0,French Defense: Advance Variation |  Milner-Barry Gambit
m9cITAtR,FALSE,20,outoftime,black,15+0,Italian Game: Two Knights Defense |  Fritz Variation
TgaSarp1,FALSE,114,mate,black,15+0,English Opening: Anglo-Lithuanian Variation
Dk6LXhcG,FALSE,36,mate,black,15+0,Philidor Defense
tEnKiqrf,FALSE,20,mate,black,15+0,King's Pawn Game: Mengarini's Opening
PKqqtqMy,FALSE,47,outoftime,white,15+0,St. George Defense
vFN21bTF,FALSE,66,mate,black,15+0,Anderssen Opening
YQWa7tmr,FALSE,49,mate,white,15+0,Ruy Lopez: Classical Variation |  Central Variation
JyUeznff,TRUE,34,mate,black,15+0,Queen's Pawn Game: Chigorin Variation
ucnN1vp9,FALSE,63,resign,white,15+8,King's Pawn Game: Mengarini's Opening
9QXJGIF7,FALSE,95,mate,white,15+0,King's Knight Opening: Normal Variation
JidILpa0,TRUE,40,outoftime,black,10+0,Center Game
xMxtUv98,TRUE,54,mate,black,15+11,King's Pawn Game: Mengarini's Opening
jp1CCAiI,TRUE,32,outoftime,black,15+0,French Defense: Steinitz Attack
ZyEr0qfx,FALSE,54,outoftime,black,15+0,Philidor Defense #2
uArIui9r,FALSE,74,mate,black,15+0,English Opening: King's English Variation
Dv35d1E3,FALSE,79,mate,white,15+0,English Opening: King's English Variation
Ww8ZxIxp,FALSE,107,outoftime,white,15+0,English Opening: King's English Variation
soDayB3Q,FALSE,35,mate,white,10+0,Queen's Pawn Game: Huebsch Gambit
Su3yQC2v,FALSE,64,mate,black,150+60,Sicilian Defense: Bowdler Attack
Ql8BiGtd,FALSE,40,resign,black,18+18,Sicilian Defense: Alapin Variation
wyq18DYh,FALSE,2,outoftime,black,18+18,Sicilian Defense
peeLRjJj,FALSE,36,resign,black,5+8,Center Game: Normal Variation
jFZC8eUz,FALSE,46,mate,black,5+8,Van't Kruijs Opening
JvaAXwsj,TRUE,60,resign,black,20+1,Van't Kruijs Opening
bTl9McXe,TRUE,12,resign,black,6+5,Center Game: Normal Variation
